usuario,categorias,numero_articulos,fecha,precio,valoracion,comentarios,proveedores,ciudad
422,Electronica,6,Otoño,215.8,2.8,me gusto,Apple,Gijón
423,Juguetes,10,Verano,194.81,2.0,el paquete llego en mal estado,Fisher-price,Cordoba
423,Libros,2,Verano,184.13,4.4,buena relacion calidad-precio,Ediciones Tomodomo,Cordoba
423,Baño,6,Primavera,79.72,1.1,no llego el producto,Don limpio,Cordoba
423,Libros,8,Verano,150.58,4.9,buena relacion calidad-precio,Ediciones Tomodomo,Cordoba
423,Hogar,2,Otoño,82.29,2.9,llego justo a tiempo,Unilever,Cordoba
423,Juguetes,4,Primavera,245.8,4.3,buena relacion calidad-precio,Fisher-price,Cordoba
423,Juguetes,10,Otoño,105.45,0.8,no llego el producto,Fisher-price,Cordoba
423,Accesorios,3,Primavera,407.0,3.3,me gusto,Bimba y Lola,Cordoba
423,Accesorios,2,Verano,45.33,3.5,llego justo a tiempo,Ray-ban,Cordoba
423,Hogar,3,Otoño,279.01,5.0,buena relacion calidad-precio,Colgate - palmolive,Cordoba
423,Deporte,7,Primavera,61.21,0.8,no llego el producto,Nike,Cordoba
423,Hogar,9,Otoño,45.59,0.7,no cumple las expectativas,Henkel,Cordoba
423,Ferreteria,6,Primavera,162.62,3.4,me gusto,Yale,Cordoba
423,Libros,5,Verano,88.01,4.8,buena relacion calidad-precio,Ediciones Tomodomo,Cordoba
423,Deporte,5,Verano,11.04,1.2,muy malo,Under Armour,Cordoba
423,Electronica,2,Otoño,329.88,1.7, la calidad no es la esperada,Samsumg,Cordoba
423,Accesorios,10,Otoño,92.46,0.3,no llego el producto,Bimba y Lola,Cordoba
423,Libros,4,Primavera,287.7,0.4,muy malo,Platena Comic,Cordoba
423,Accesorios,10,Primavera,170.8,3.7, muy bueno!,Bimba y Lola,Cordoba
423,Hogar,9,Verano,316.76,2.5,el paquete llego en mal estado,Unilever,Cordoba
424,Accesorios,10,Otoño,112.66,2.1,el paquete llego en mal estado,Ray-ban,Palma
424,Electronica,11,Verano,199.27,1.9,el paquete llego en mal estado,General Electric,Palma
424,Electronica,6,Primavera,15.89,1.7, la calidad no es la esperada,Samsumg,Palma
424,Baño,6,Primavera,463.64,2.0,no llego en tiempo,KH7,Palma
424,Deporte,4,Primavera,146.74,3.5, cumple las expectativas,Nike,Palma
424,Cocina,8,Otoño,427.58,2.8,llego justo a tiempo,Bimbo,Palma
424,Deporte,4,Primavera,16.91,3.4,me gusto,Adidas,Palma
424,Accesorios,5,Primavera,292.3,2.5, la calidad no es la esperada,Bimba y Lola,Palma
424,Hogar,6,Primavera,166.56,0.7,muy malo,Colgate - palmolive,Palma
424,Zapatos,4,Verano,244.19,3.3,llego justo a tiempo,New balance,Palma
424,Cocina,7,Primavera,431.32,4.9,justo lo que esperaba,Oscar mayer,Palma
424,Ferreteria,5,Otoño,218.31,1.6, la calidad no es la esperada,Sika,Palma
424,Zapatos,8,Verano,432.24,1.0,no cumple las expectativas,New balance,Palma
424,Cocina,1,Primavera,59.04,4.6, muy bueno!,Nescafe,Palma
424,Zapatos,10,Primavera,372.49,3.0,me gusto,New balance,Palma
424,Ropa,2,Verano,285.73,4.9, muy bueno!,Roxy,Palma
424,Ropa,11,Otoño,388.01,3.1,me gusto,Hollister,Palma
424,Juguetes,1,Otoño,440.86,3.0, cumple las expectativas,Chicco,Palma
424,Hogar,6,Primavera,15.59,0.8,no llego el producto,Colgate - palmolive,Palma
425,Libros,4,Verano,225.24,3.7,justo lo que esperaba,Valdemar,Zaragoza
425,Cocina,2,Primavera,449.25,2.9,llego justo a tiempo,Oscar mayer,Zaragoza
425,Juguetes,8,Primavera,37.82,0.0,muy malo,Playmobile,Zaragoza
425,Hogar,5,Otoño,9.92,2.3,el paquete llego en mal estado,Henkel,Zaragoza
425,Juguetes,4,Verano,316.7,4.4, muy bueno!,Playmobile,Zaragoza
425,Juguetes,9,Verano,74.91,4.8,buena relacion calidad-precio,Chicco,Zaragoza
425,Accesorios,5,Primavera,360.27,0.5,muy malo,Ray-ban,Zaragoza
425,Ropa,4,Otoño,355.27,1.9, la calidad no es la esperada,Hollister,Zaragoza
425,Hogar,3,Primavera,423.0,4.7,buena relacion calidad-precio,Unilever,Zaragoza
425,Juguetes,9,Primavera,298.47,3.4,me gusto,Chicco,Zaragoza
425,Juguetes,5,Otoño,245.78,1.2,muy malo,Fisher-price,Zaragoza
425,Baño,5,Otoño,249.35,0.7,no llego el producto,KH7,Zaragoza
425,Libros,5,Verano,479.66,1.3,muy malo,Ediciones Tomodomo,Zaragoza
425,Deporte,2,Otoño,469.56,2.0,el paquete llego en mal estado,Under Armour,Zaragoza
425,Accesorios,8,Otoño,151.62,3.4, cumple las expectativas, Michael Kors,Zaragoza
425,Deporte,3,Primavera,115.01,4.8, muy bueno!,Under Armour,Zaragoza
426,Deporte,11,Otoño,444.86,4.9,justo lo que esperaba,Nike,Zaragoza
426,Accesorios,1,Primavera,490.08,4.1, muy bueno!,Bimba y Lola,Zaragoza
426,Hogar,1,Primavera,200.16,2.6,me gusto,Colgate - palmolive,Zaragoza
426,Baño,6,Otoño,52.4,3.0, cumple las expectativas,KH7,Zaragoza
426,Juguetes,1,Verano,108.13,1.0,muy malo,Chicco,Zaragoza
426,Accesorios,9,Primavera,145.9,0.5,no llego el producto,Bimba y Lola,Zaragoza
426,Libros,5,Primavera,14.41,2.3,el paquete llego en mal estado,Ediciones Tomodomo,Zaragoza
426,Libros,10,Verano,64.5,4.6,buena relacion calidad-precio,Valdemar,Zaragoza
426,Libros,10,Primavera,284.59,1.0,muy malo,Platena Comic,Zaragoza
426,Baño,7,Primavera,314.11,3.6, muy bueno!,KH7,Zaragoza
426,Juguetes,6,Primavera,284.7,1.5,no llego el producto,Chicco,Zaragoza
426,Accesorios,6,Otoño,301.63,2.1, la calidad no es la esperada,Bimba y Lola,Zaragoza
426,Libros,10,Otoño,270.38,0.8,no llego el producto,Valdemar,Zaragoza
427,Electronica,1,Primavera,489.67,0.1,muy malo,General Electric,Alicante
427,Libros,9,Primavera,8.93,4.0, muy bueno!,Alianza Editorial,Alicante
427,Electronica,3,Verano,81.32,4.3,justo lo que esperaba,Sony,Alicante
427,Ropa,11,Otoño,410.44,2.7,me gusto,Roxy,Alicante
427,Cocina,3,Verano,373.52,1.2,no cumple las expectativas,Nescafe,Alicante
427,Juguetes,4,Verano,251.49,2.5, la calidad no es la esperada,Chicco,Alicante
427,Zapatos,5,Primavera,466.31,4.7, muy bueno!,Camper,Alicante
427,Juguetes,6,Otoño,15.02,3.9, muy bueno!,Chicco,Alicante
427,Ropa,1,Primavera,266.57,2.2,no llego en tiempo,Levis,Alicante
427,Cocina,3,Otoño,325.18,3.8, muy bueno!,Bimbo,Alicante
427,Baño,2,Primavera,357.37,3.7, muy bueno!,KH7,Alicante
427,Electronica,6,Verano,18.26,0.6,no llego el producto,General Electric,Alicante
427,Ropa,4,Primavera,101.61,1.4,muy malo,Levis,Alicante
427,Deporte,10,Verano,470.05,0.1,no llego el producto,Under Armour,Alicante
427,Baño,4,Primavera,253.75,2.4,el paquete llego en mal estado,Cristasol,Alicante
427,Ropa,4,Verano,128.43,2.9,me gusto,Roxy,Alicante
427,Libros,3,Otoño,390.09,4.9, muy bueno!,Ediciones Tomodomo,Alicante
427,Hogar,8,Primavera,105.34,3.2, cumple las expectativas,Vileda,Alicante
427,Cocina,4,Primavera,228.74,2.1,no llego en tiempo,Oscar mayer,Alicante
427,Ropa,9,Otoño,358.08,4.0,justo lo que esperaba,Levis,Alicante
427,Juguetes,9,Primavera,92.36,2.9, cumple las expectativas,Fisher-price,Alicante
428,Ropa,1,Primavera,440.69,3.9,justo lo que esperaba,Levis,Cordoba
428,Baño,4,Primavera,182.85,3.1,llego justo a tiempo,Cif,Cordoba
428,Juguetes,6,Primavera,234.71,3.5,me gusto,Chicco,Cordoba
428,Zapatos,4,Verano,74.83,1.1,muy malo,Crocs,Cordoba
428,Electronica,5,Primavera,178.95,3.9,justo lo que esperaba,Samsumg,Cordoba
428,Zapatos,5,Primavera,191.12,2.3, la calidad no es la esperada,New balance,Cordoba
428,Zapatos,2,Otoño,496.9,0.4,no llego el producto,Crocs,Cordoba
428,Libros,10,Verano,276.48,2.1,no llego en tiempo,Ediciones Tomodomo,Cordoba
428,Deporte,5,Otoño,280.68,1.2,no llego el producto,Asics,Cordoba
428,Libros,1,Verano,71.57,2.0,el paquete llego en mal estado,Valdemar,Cordoba
428,Ropa,3,Verano,83.49,2.5,el paquete llego en mal estado,Levis,Cordoba
428,Hogar,7,Primavera,102.0,2.6,llego justo a tiempo,Vileda,Cordoba
428,Deporte,4,Otoño,404.52,0.3,no llego el producto,Nike,Cordoba
428,Ropa,5,Primavera,240.82,4.5,buena relacion calidad-precio,Hollister,Cordoba
428,Cocina,2,Primavera,179.9,1.5,muy malo,Flora,Cordoba
428,Baño,5,Primavera,429.84,4.1,justo lo que esperaba,Cristasol,Cordoba
428,Deporte,10,Primavera,135.54,1.9, la calidad no es la esperada,Adidas,Cordoba
429,Hogar,4,Primavera,268.88,3.1, cumple las expectativas,Colgate - palmolive,Murcia
429,Ropa,8,Primavera,177.72,2.4,el paquete llego en mal estado,Hollister,Murcia
429,Zapatos,6,Verano,229.68,2.7, cumple las expectativas,New balance,Murcia
429,Accesorios,7,Primavera,381.07,3.6, muy bueno!,Ray-ban,Murcia
429,Hogar,5,Primavera,371.98,4.5,buena relacion calidad-precio,Unilever,Murcia
429,Zapatos,7,Verano,95.85,2.5, la calidad no es la esperada,Camper,Murcia
429,Libros,1,Otoño,282.72,3.6, muy bueno!,Valdemar,Murcia
429,Zapatos,4,Verano,492.12,2.6,me gusto,Skechers,Murcia
429,Cocina,4,Primavera,252.03,1.0,no llego el producto,Flora,Murcia
429,Libros,5,Otoño,400.83,3.1, cumple las expectativas,Alianza Editorial,Murcia
429,Libros,7,Primavera,315.87,0.7,muy malo,Valdemar,Murcia
429,Ropa,10,Verano,326.64,4.3,buena relacion calidad-precio,Hollister,Murcia
429,Baño,11,Otoño,102.03,4.4,buena relacion calidad-precio,Don limpio,Murcia
429,Libros,11,Primavera,155.26,2.5, la calidad no es la esperada,Valdemar,Murcia
429,Ferreteria,4,Primavera,245.45,3.7,buena relacion calidad-precio,3M,Murcia
430,Libros,5,Otoño,472.85,2.9,llego justo a tiempo,Valdemar,Valladolid
430,Baño,11,Verano,31.16,1.6,el paquete llego en mal estado,KH7,Valladolid
430,Libros,11,Verano,130.54,2.0,no llego en tiempo,Platena Comic,Valladolid
430,Baño,7,Primavera,204.45,2.2,no llego en tiempo,Cristasol,Valladolid
430,Hogar,4,Verano,340.21,2.4, la calidad no es la esperada,Colgate - palmolive,Valladolid
430,Ferreteria,3,Otoño,305.54,4.1,justo lo que esperaba,3M,Valladolid
430,Deporte,9,Otoño,194.4,0.7,no cumple las expectativas,Adidas,Valladolid
430,Libros,9,Primavera,99.34,0.9,no llego el producto,Alianza Editorial,Valladolid
430,Baño,7,Verano,296.48,3.5,llego justo a tiempo,KH7,Valladolid
430,Baño,2,Verano,457.29,2.9, cumple las expectativas,KH7,Valladolid
430,Deporte,4,Verano,282.26,0.0,no llego el producto,Under Armour,Valladolid
430,Hogar,3,Verano,271.0,0.6,no cumple las expectativas,Unilever,Valladolid
431,Electronica,3,Primavera,190.44,4.5,justo lo que esperaba,Apple,Valencia
431,Electronica,10,Otoño,184.95,2.1, la calidad no es la esperada,General Electric,Valencia
431,Juguetes,3,Otoño,5.73,0.8,no llego el producto,Chicco,Valencia
431,Libros,5,Primavera,317.98,3.7,justo lo que esperaba,Ediciones Tomodomo,Valencia
431,Libros,1,Primavera,369.23,4.2, muy bueno!,Alianza Editorial,Valencia
431,Zapatos,2,Verano,410.3,4.7,justo lo que esperaba,Crocs,Valencia
431,Baño,5,Primavera,344.11,0.6,muy malo,Don limpio,Valencia
431,Zapatos,11,Primavera,210.58,2.3,el paquete llego en mal estado,Skechers,Valencia
431,Accesorios,6,Otoño,248.43,1.3,muy malo,Polo,Valencia
431,Cocina,6,Verano,119.23,0.4,no llego el producto,Oscar mayer,Valencia
431,Zapatos,9,Primavera,274.47,3.9, muy bueno!,Skechers,Valencia
431,Baño,2,Verano,460.52,3.7,justo lo que esperaba,Cif,Valencia
431,Ferreteria,8,Primavera,315.36,4.4, muy bueno!,Pavco,Valencia
431,Electronica,6,Otoño,453.15,3.1, cumple las expectativas,Samsumg,Valencia
431,Hogar,5,Primavera,91.59,1.7,no llego en tiempo,Vileda,Valencia
431,Zapatos,6,Primavera,11.42,1.5,no llego el producto,Camper,Valencia
431,Deporte,8,Verano,221.99,2.6,me gusto,Adidas,Valencia
431,Ferreteria,6,Otoño,124.56,3.6, muy bueno!,3M,Valencia
431,Electronica,4,Primavera,377.99,2.5,el paquete llego en mal estado,General Electric,Valencia
431,Ropa,11,Primavera,480.51,2.0,el paquete llego en mal estado,Lacoste,Valencia
431,Accesorios,5,Otoño,446.09,0.4,muy malo, Michael Kors,Valencia
431,Ropa,6,Verano,267.23,2.2,el paquete llego en mal estado,Roxy,Valencia
431,Ferreteria,11,Otoño,371.77,4.6,buena relacion calidad-precio,3M,Valencia
431,Electronica,7,Primavera,141.53,0.8,no llego el producto,Apple,Valencia
432,Ropa,5,Otoño,166.19,1.5,no llego el producto,Roxy,Barcelona
432,Baño,7,Otoño,345.45,0.0,no cumple las expectativas,Don limpio,Barcelona
432,Cocina,8,Otoño,392.28,3.4,me gusto,Nescafe,Barcelona
432,Accesorios,10,Otoño,194.62,4.3, muy bueno!, Michael Kors,Barcelona
432,Ferreteria,3,Otoño,496.17,0.4,no llego el producto,Sika,Barcelona
432,Zapatos,4,Otoño,467.13,4.0,buena relacion calidad-precio,Skechers,Barcelona
432,Juguetes,8,Primavera,462.88,3.6, muy bueno!,Playmobile,Barcelona
432,Cocina,7,Primavera,479.64,4.9,justo lo que esperaba,Oscar mayer,Barcelona
432,Hogar,3,Primavera,60.71,2.3, la calidad no es la esperada,Unilever,Barcelona
432,Accesorios,9,Otoño,373.14,0.2,no cumple las expectativas, Michael Kors,Barcelona
432,Deporte,6,Otoño,176.76,2.8,llego justo a tiempo,Nike,Barcelona
432,Juguetes,1,Otoño,495.44,2.6,llego justo a tiempo,Fisher-price,Barcelona
432,Accesorios,2,Verano,109.39,0.8,no llego el producto,Polo,Barcelona
432,Electronica,10,Primavera,274.95,1.4,muy malo,Apple,Barcelona
432,Accesorios,11,Primavera,429.61,0.5,no cumple las expectativas, Michael Kors,Barcelona
432,Hogar,10,Verano,126.63,0.8,muy malo,Unilever,Barcelona
432,Libros,4,Otoño,150.34,2.1,no llego en tiempo,Alianza Editorial,Barcelona
432,Baño,4,Otoño,206.21,0.8,no cumple las expectativas,Cristasol,Barcelona
432,Zapatos,11,Verano,404.85,0.9,muy malo,Skechers,Barcelona
432,Zapatos,11,Primavera,491.98,1.2,no cumple las expectativas,Skechers,Barcelona
432,Accesorios,1,Primavera,162.43,0.1,muy malo,Bimba y Lola,Barcelona
432,Hogar,3,Otoño,412.64,2.6,me gusto,Henkel,Barcelona
432,Ferreteria,7,Verano,363.74,2.2,el paquete llego en mal estado,Yale,Barcelona
433,Accesorios,11,Otoño,110.4,3.8, muy bueno!, Michael Kors,Palma
433,Juguetes,6,Verano,364.12,2.1,no llego en tiempo,Playmobile,Palma
433,Accesorios,5,Primavera,484.78,5.0,buena relacion calidad-precio,Ray-ban,Palma
433,Ferreteria,4,Verano,278.06,3.0,me gusto,Yale,Palma
433,Ferreteria,5,Verano,162.5,3.0,me gusto,3M,Palma
433,Deporte,5,Otoño,380.16,1.5,no llego el producto,Nike,Palma
433,Zapatos,5,Otoño,262.31,0.0,no cumple las expectativas,New balance,Palma
433,Cocina,4,Primavera,379.82,1.3,no llego el producto,Nescafe,Palma
433,Ferreteria,6,Otoño,201.51,0.5,no cumple las expectativas,3M,Palma
433,Ropa,4,Primavera,324.55,3.5,me gusto,Roxy,Palma
433,Baño,2,Verano,186.16,1.3,muy malo,Cristasol,Palma
433,Ropa,3,Primavera,366.04,2.0,el paquete llego en mal estado,Lacoste,Palma
433,Electronica,9,Primavera,228.39,4.6,buena relacion calidad-precio,Sony,Palma
433,Electronica,10,Primavera,267.18,2.6,me gusto,Sony,Palma
433,Baño,11,Primavera,289.21,4.5,justo lo que esperaba,Cif,Palma
433,Accesorios,1,Primavera,216.53,4.1, muy bueno!,Bimba y Lola,Palma
434,Accesorios,2,Primavera,392.23,1.5,no cumple las expectativas,Ray-ban,Murcia
434,Zapatos,10,Primavera,167.91,4.0,justo lo que esperaba,Skechers,Murcia
434,Electronica,4,Verano,225.84,4.0,justo lo que esperaba,General Electric,Murcia
434,Electronica,9,Verano,297.07,3.5, cumple las expectativas,Sony,Murcia
434,Zapatos,9,Verano,289.44,4.1, muy bueno!,Camper,Murcia
434,Juguetes,6,Verano,159.45,3.0,llego justo a tiempo,Fisher-price,Murcia
434,Libros,2,Verano,483.6,0.1,muy malo,Ediciones Tomodomo,Murcia
434,Hogar,7,Otoño,82.18,0.3,muy malo,Colgate - palmolive,Murcia
434,Ropa,5,Otoño,485.42,0.7,no llego el producto,Lacoste,Murcia
434,Baño,4,Verano,431.37,4.5,buena relacion calidad-precio,Cristasol,Murcia
434,Hogar,5,Verano,414.29,1.5,muy malo,Colgate - palmolive,Murcia
434,Baño,4,Primavera,148.82,0.4,no cumple las expectativas,Don limpio,Murcia
434,Accesorios,10,Primavera,330.45,4.6,justo lo que esperaba,Ray-ban,Murcia
434,Libros,7,Primavera,157.85,2.7, cumple las expectativas,Ediciones Tomodomo,Murcia
434,Zapatos,6,Verano,442.06,0.8,muy malo,New balance,Murcia
434,Hogar,11,Primavera,267.99,4.2, muy bueno!,Colgate - palmolive,Murcia
434,Hogar,7,Primavera,77.6,0.6,muy malo,Colgate - palmolive,Murcia
434,Deporte,1,Otoño,431.41,3.1, cumple las expectativas,Adidas,Murcia
434,Baño,8,Otoño,16.65,4.3,buena relacion calidad-precio,Don limpio,Murcia
434,Hogar,4,Verano,470.13,4.9,buena relacion calidad-precio,Unilever,Murcia
434,Electronica,6,Verano,491.9,0.8,no cumple las expectativas,Samsumg,Murcia
434,Accesorios,2,Primavera,216.05,3.4,me gusto,Ray-ban,Murcia
435,Baño,9,Primavera,202.68,1.8,el paquete llego en mal estado,Cristasol,Barcelona
435,Hogar,3,Verano,433.72,0.9,no cumple las expectativas,Unilever,Barcelona
435,Juguetes,3,Otoño,178.98,2.6,me gusto,Fisher-price,Barcelona
435,Ropa,6,Primavera,166.79,0.4,no cumple las expectativas,Lacoste,Barcelona
435,Electronica,1,Verano,129.79,0.2,muy malo,Sony,Barcelona
435,Ferreteria,6,Verano,95.71,4.9,justo lo que esperaba,Pavco,Barcelona
435,Zapatos,11,Primavera,38.6,1.8,el paquete llego en mal estado,Crocs,Barcelona
435,Hogar,6,Primavera,234.97,3.8,justo lo que esperaba,Vileda,Barcelona
435,Deporte,2,Otoño,168.07,1.4,muy malo,Asics,Barcelona
435,Deporte,1,Primavera,205.42,0.0,muy malo,Nike,Barcelona
435,Cocina,8,Primavera,11.99,2.8, cumple las expectativas,Nescafe,Barcelona
435,Zapatos,3,Primavera,451.14,2.3, la calidad no es la esperada,New balance,Barcelona
435,Cocina,11,Primavera,16.11,2.1,el paquete llego en mal estado,Flora,Barcelona
435,Libros,10,Verano,249.9,2.0, la calidad no es la esperada,Ediciones Tomodomo,Barcelona
435,Electronica,3,Primavera,308.45,3.9,justo lo que esperaba,General Electric,Barcelona
435,Juguetes,8,Verano,342.41,0.2,no cumple las expectativas,Lego,Barcelona
435,Deporte,2,Primavera,318.96,0.7,muy malo,Adidas,Barcelona
435,Libros,2,Otoño,393.69,2.4,no llego en tiempo,Alianza Editorial,Barcelona
435,Baño,10,Primavera,454.35,0.4,no llego el producto,KH7,Barcelona
435,Electronica,10,Primavera,110.58,1.8,el paquete llego en mal estado,General Electric,Barcelona
435,Libros,7,Verano,301.93,2.4, la calidad no es la esperada,Platena Comic,Barcelona
435,Cocina,3,Primavera,327.65,4.0,buena relacion calidad-precio,Oscar mayer,Barcelona
435,Libros,7,Primavera,395.17,1.7,el paquete llego en mal estado,Ediciones Tomodomo,Barcelona
435,Ropa,3,Primavera,211.48,0.4,no llego el producto,Levis,Barcelona
435,Deporte,8,Verano,367.75,4.1,justo lo que esperaba,Nike,Barcelona
436,Ropa,7,Primavera,419.96,1.2,no cumple las expectativas,Lacoste,Valladolid
436,Zapatos,8,Otoño,304.45,2.7, cumple las expectativas,New balance,Valladolid
436,Ferreteria,3,Primavera,462.54,2.2,no llego en tiempo,Pavco,Valladolid
436,Ferreteria,5,Otoño,487.7,3.1, cumple las expectativas,Pavco,Valladolid
436,Electronica,7,Verano,35.0,1.9,no llego en tiempo,Apple,Valladolid
436,Hogar,11,Verano,433.02,3.6,justo lo que esperaba,Unilever,Valladolid
436,Cocina,1,Primavera,55.07,0.5,no cumple las expectativas,Oscar mayer,Valladolid
436,Juguetes,10,Verano,72.08,2.3,no llego en tiempo,Playmobile,Valladolid
436,Electronica,7,Primavera,442.27,2.5, la calidad no es la esperada,Sony,Valladolid
436,Zapatos,5,Primavera,180.43,2.7,llego justo a tiempo,Skechers,Valladolid
436,Libros,1,Verano,81.3,2.5, la calidad no es la esperada,Alianza Editorial,Valladolid
436,Zapatos,3,Verano,121.0,2.1, la calidad no es la esperada,Camper,Valladolid
436,Hogar,5,Primavera,37.57,1.5,muy malo,Vileda,Valladolid
436,Cocina,4,Verano,241.02,3.7,buena relacion calidad-precio,Nescafe,Valladolid
436,Ferreteria,4,Primavera,210.11,3.6,buena relacion calidad-precio,Yale,Valladolid
436,Cocina,2,Verano,342.8,5.0,buena relacion calidad-precio,Nescafe,Valladolid
437,Baño,9,Otoño,11.33,4.1, muy bueno!,Cif,Madrid 
437,Hogar,11,Verano,319.45,1.0,no cumple las expectativas,Unilever,Madrid 
437,Ropa,10,Primavera,9.27,2.9,me gusto,Levis,Madrid 
437,Zapatos,8,Primavera,166.16,3.6,buena relacion calidad-precio,Camper,Madrid 
437,Deporte,6,Otoño,34.46,3.3,me gusto,Under Armour,Madrid 
437,Juguetes,1,Primavera,302.65,2.0,el paquete llego en mal estado,Chicco,Madrid 
437,Electronica,3,Primavera,195.29,0.7,no cumple las expectativas,Apple,Madrid 
437,Electronica,2,Primavera,147.44,0.5,muy malo,General Electric,Madrid 
437,Accesorios,7,Verano,50.05,2.9,llego justo a tiempo,Ray-ban,Madrid 
437,Deporte,10,Primavera,144.88,0.0,muy malo,Nike,Madrid 
437,Ropa,8,Primavera,119.4,2.6,me gusto,Lacoste,Madrid 
437,Ropa,1,Otoño,381.89,0.4,no llego el producto,Roxy,Madrid 
437,Libros,8,Verano,300.63,3.0,llego justo a tiempo,Alianza Editorial,Madrid 
437,Libros,8,Verano,355.52,0.2,no llego el producto,Alianza Editorial,Madrid 
437,Juguetes,9,Primavera,337.45,2.4, la calidad no es la esperada,Chicco,Madrid 
437,Ropa,4,Verano,291.34,0.9,muy malo,Lacoste,Madrid 
438,Ferreteria,5,Primavera,335.7,4.2,justo lo que esperaba,Yale,Valladolid
438,Libros,10,Primavera,332.9,1.4,no llego el producto,Valdemar,Valladolid
438,Zapatos,11,Verano,325.03,1.8, la calidad no es la esperada,Camper,Valladolid
438,Zapatos,3,Verano,435.23,2.8,llego justo a tiempo,New balance,Valladolid
438,Hogar,4,Otoño,252.25,4.0,buena relacion calidad-precio,Colgate - palmolive,Valladolid
438,Accesorios,10,Primavera,281.58,3.6, muy bueno!, Michael Kors,Valladolid
438,Deporte,3,Primavera,461.87,1.6,el paquete llego en mal estado,Adidas,Valladolid
438,Libros,9,Primavera,51.45,3.2,llego justo a tiempo,Ediciones Tomodomo,Valladolid
438,Accesorios,4,Primavera,341.57,1.0,no cumple las expectativas,Bimba y Lola,Valladolid
438,Cocina,4,Primavera,55.16,1.1,muy malo,Bimbo,Valladolid
438,Juguetes,11,Otoño,358.65,1.8,no llego en tiempo,Fisher-price,Valladolid
438,Ropa,10,Primavera,424.51,3.5,me gusto,Levis,Valladolid
439,Zapatos,10,Primavera,159.49,1.8, la calidad no es la esperada,Crocs,Barcelona
439,Baño,7,Primavera,89.76,3.4,llego justo a tiempo,Cif,Barcelona
439,Zapatos,6,Primavera,234.8,0.9,muy malo,Crocs,Barcelona
439,Ferreteria,3,Primavera,497.45,2.1,no llego en tiempo,Sika,Barcelona
439,Electronica,9,Verano,189.14,3.5,llego justo a tiempo,General Electric,Barcelona
439,Zapatos,11,Otoño,468.71,0.2,no llego el producto,Camper,Barcelona
439,Hogar,8,Verano,378.16,3.8,buena relacion calidad-precio,Vileda,Barcelona
439,Electronica,11,Otoño,328.79,3.4,me gusto,Apple,Barcelona
439,Electronica,8,Primavera,78.19,1.4,no llego el producto,Apple,Barcelona
439,Ropa,11,Otoño,254.68,2.3,el paquete llego en mal estado,Roxy,Barcelona
439,Electronica,9,Verano,472.44,1.4,muy malo,Apple,Barcelona
439,Hogar,7,Verano,21.25,2.8,llego justo a tiempo,Henkel,Barcelona
439,Cocina,2,Primavera,17.05,0.9,no llego el producto,Nescafe,Barcelona
439,Electronica,4,Primavera,73.37,0.3,muy malo,Apple,Barcelona
439,Libros,7,Primavera,175.77,0.6,no cumple las expectativas,Alianza Editorial,Barcelona
439,Ferreteria,7,Primavera,258.68,0.6,no cumple las expectativas,Sika,Barcelona
439,Libros,9,Otoño,81.17,4.1,justo lo que esperaba,Valdemar,Barcelona
439,Ropa,7,Primavera,33.58,4.6,buena relacion calidad-precio,Lacoste,Barcelona
439,Hogar,7,Primavera,428.03,1.0,no cumple las expectativas,Vileda,Barcelona
439,Hogar,1,Otoño,281.93,2.1,no llego en tiempo,Vileda,Barcelona
439,Juguetes,1,Primavera,242.71,0.7,no llego el producto,Playmobile,Barcelona
440,Juguetes,9,Primavera,250.62,2.5, la calidad no es la esperada,Fisher-price,Madrid 
440,Deporte,10,Otoño,12.22,1.8, la calidad no es la esperada,Nike,Madrid 
440,Libros,9,Verano,495.15,4.7,buena relacion calidad-precio,Valdemar,Madrid 
440,Juguetes,3,Verano,243.79,1.2,muy malo,Fisher-price,Madrid 
440,Juguetes,8,Verano,105.03,2.6,llego justo a tiempo,Playmobile,Madrid 
440,Baño,10,Otoño,307.17,0.6,no llego el producto,KH7,Madrid 
440,Baño,4,Primavera,270.87,1.0,no llego el producto,KH7,Madrid 
440,Ropa,5,Verano,424.02,3.5, cumple las expectativas,Roxy,Madrid 
440,Juguetes,4,Primavera,239.8,0.8,muy malo,Fisher-price,Madrid 
440,Deporte,10,Otoño,405.15,2.5,el paquete llego en mal estado,Adidas,Madrid 
440,Deporte,3,Verano,140.87,4.0, muy bueno!,Nike,Madrid 
440,Ropa,2,Primavera,180.51,0.5,no cumple las expectativas,Levis,Madrid 
440,Ropa,2,Primavera,432.4,4.2,justo lo que esperaba,Roxy,Madrid 
440,Accesorios,2,Otoño,35.48,1.0,no llego el producto,Polo,Madrid 
440,Electronica,1,Otoño,261.92,3.9, muy bueno!,General Electric,Madrid 
440,Cocina,2,Primavera,59.57,3.4,llego justo a tiempo,Bimbo,Madrid 
440,Ferreteria,11,Verano,332.07,0.5,no llego el producto,Sika,Madrid 
440,Electronica,3,Primavera,195.75,3.5,llego justo a tiempo,Sony,Madrid 
440,Deporte,9,Verano,323.73,1.7, la calidad no es la esperada,Adidas,Madrid 
440,Cocina,10,Verano,262.43,1.6, la calidad no es la esperada,Flora,Madrid 
440,Baño,10,Primavera,259.78,3.4,me gusto,KH7,Madrid 
441,Electronica,7,Primavera,171.78,0.5,no cumple las expectativas,Apple,Murcia
441,Ropa,4,Primavera,138.53,1.2,no llego el producto,Hollister,Murcia
