Usuario,Categorias,Numero_articulos,Fecha,Precio,Valoracion,Comentarios,Proveedores
376,Libros,2,2019-10-05 03:53:15.501328,262.92,0.4,no llego el producto,Alianza Editorial
117,Ropa,6,2019-09-09 00:09:47.605273,219.88,3.4, cumple las expectativas,Hollister
85,Juguetes,10,2020-12-02 19:49:02.273559,464.03,3.1, cumple las expectativas,Lego
257,Ropa,6,2019-06-28 12:13:45.939238,139.42,3.3, cumple las expectativas,Levis
137,Electronica,1,2019-05-30 21:21:48.963024,221.9,2.0, la calidad no es la esperada,General Electric
268,Zapatos,1,2020-02-16 17:12:06.776817,115.03,1.1,no cumple las expectativas,Skechers
182,Deporte,11,2019-08-22 20:58:29.111259,496.19,0.8,muy malo,Adidas
500,Electronica,10,2020-10-10 09:04:34.968374,54.31,0.6,no cumple las expectativas,General Electric
373,Baño,9,2019-05-09 18:02:49.133377,386.38,0.8,no cumple las expectativas,Don limpio
195,Ropa,3,2019-07-04 19:07:56.452576,14.47,1.9, la calidad no es la esperada,Hollister
282,Electronica,11,2019-07-09 11:07:03.995697,38.59,2.4, la calidad no es la esperada,Sony
139,Juguetes,7,2019-09-23 05:17:09.642298,186.51,1.3,muy malo,Lego
133,Deporte,6,2019-10-09 20:20:06.183729,279.13,4.6,justo lo que esperaba,Nike
322,Ferreteria,9,2020-10-17 10:18:10.109105,403.21,3.1,me gusto,Pavco
407,Baño,3,2020-10-06 06:35:28.342581,421.94,3.0, cumple las expectativas,Cif
400,Accesorios,10,2019-01-17 02:31:19.224144,131.32,0.9,muy malo,Ray-ban
113,Ropa,3,2020-04-09 17:41:47.121955,477.22,3.6,buena relacion calidad-precio,Levis
93,Ropa,7,2020-09-01 03:07:13.518817,130.79,3.9,buena relacion calidad-precio,Roxy
189,Baño,8,2020-08-07 11:14:06.940267,358.8,0.0,muy malo,Cristasol
146,Baño,9,2020-08-21 02:31:13.114460,108.64,3.2, cumple las expectativas,Cif
72,Libros,3,2020-12-14 05:59:43.063823,381.74,0.3,no cumple las expectativas,Valdemar
376,Accesorios,9,2020-10-24 23:27:20.214921,325.14,0.5,no cumple las expectativas,Polo
393,Ropa,2,2019-03-14 12:28:22.454459,470.12,3.5,me gusto,Roxy
399,Accesorios,2,2020-12-15 12:00:53.140530,387.71,2.9, cumple las expectativas,Bimba y Lola
438,Deporte,10,2019-06-21 12:08:14.546442,418.97,2.0, la calidad no es la esperada,Adidas
216,Juguetes,6,2020-03-22 09:12:54.608627,148.1,1.7,el paquete llego en mal estado,Chicco
132,Zapatos,7,2020-05-23 12:47:07.005873,458.19,0.7,muy malo,Crocs
75,Zapatos,9,2020-02-21 13:24:05.295883,372.19,2.1, la calidad no es la esperada,Camper
439,Juguetes,7,2020-10-18 23:52:47.925558,222.91,2.6, cumple las expectativas,Chicco
428,Zapatos,4,2020-03-26 06:56:19.011307,51.73,0.6,no cumple las expectativas,Camper
258,Accesorios,1,2020-07-28 10:54:51.270431,26.5,3.4, cumple las expectativas,Bimba y Lola
10,Ropa,1,2019-02-24 09:41:23.166129,380.49,3.6,buena relacion calidad-precio,Levis
299,Juguetes,11,2019-10-07 09:50:41.235857,178.09,2.9,me gusto,Playmobile
221,Libros,7,2020-04-20 07:40:44.079148,450.52,0.8,no cumple las expectativas,Platena Comic
254,Cocina,10,2020-08-19 09:16:38.332954,232.87,4.4,buena relacion calidad-precio,Flora
21,Baño,9,2019-12-24 10:25:46.954333,116.38,3.3, cumple las expectativas,Don limpio
484,Electronica,4,2019-04-30 19:35:23.306709,238.4,3.2,llego justo a tiempo,Sony
325,Libros,9,2019-05-31 04:10:16.220694,98.62,2.2,el paquete llego en mal estado,Platena Comic
122,Cocina,4,2020-03-10 02:01:00.037582,377.71,3.3, cumple las expectativas,Bimbo
71,Ropa,8,2019-11-26 19:08:54.078197,216.97,0.5,no llego el producto,Roxy
433,Libros,11,2019-09-24 21:54:57.718774,464.02,0.1,muy malo,Valdemar
355,Zapatos,2,2020-07-29 09:29:06.302408,411.55,1.4,muy malo,New balance
179,Ropa,2,2019-08-26 18:23:40.085922,99.24,0.5,no cumple las expectativas,Levis
164,Accesorios,1,2020-11-04 13:26:39.565627,381.1,3.8, muy bueno!,Polo
320,Juguetes,10,2020-02-08 23:18:00.991266,246.17,3.8, muy bueno!,Playmobile
97,Ferreteria,2,2020-10-12 06:27:02.265424,477.68,0.7,muy malo,3M
402,Deporte,4,2019-05-07 09:27:35.794864,137.74,0.8,no cumple las expectativas,Nike
138,Ropa,8,2020-04-06 06:16:11.826451,405.98,2.1,no llego en tiempo,Lacoste
278,Baño,2,2020-08-22 05:28:40.853302,326.42,2.4, la calidad no es la esperada,KH7
45,Electronica,3,2020-09-07 11:21:28.350259,273.52,4.9, muy bueno!,General Electric
414,Zapatos,3,2020-12-21 12:42:54.424284,88.95,3.8,justo lo que esperaba,Crocs
368,Hogar,1,2019-03-07 13:38:10.207861,88.25,4.8,justo lo que esperaba,Vileda
124,Deporte,8,2019-08-19 23:40:21.014032,14.05,4.6, muy bueno!,Adidas
205,Hogar,6,2020-04-12 20:06:05.158602,137.81,4.6, muy bueno!,Vileda
298,Deporte,6,2019-05-13 12:01:10.643315,142.71,3.4,me gusto,Under Armour
395,Libros,10,2019-02-08 00:15:26.727003,85.31,1.9, la calidad no es la esperada,Alianza Editorial
69,Ropa,9,2019-03-22 20:55:43.668339,228.98,3.9,buena relacion calidad-precio,Lacoste
43,Libros,3,2019-06-20 01:41:46.852283,45.76,2.3,no llego en tiempo,Valdemar
233,Deporte,11,2019-05-22 17:31:31.169405,335.7,1.7, la calidad no es la esperada,Asics
359,Electronica,4,2020-09-13 13:36:54.382360,173.78,0.2,no cumple las expectativas,General Electric
145,Zapatos,1,2019-06-23 19:07:05.248909,156.75,4.3, muy bueno!,Skechers
423,Cocina,9,2019-09-23 03:54:40.970326,89.93,4.2,buena relacion calidad-precio,Oscar mayer
354,Deporte,1,2020-07-11 23:43:39.542169,60.49,0.9,muy malo,Asics
24,Ropa,10,2020-01-13 05:19:41.363925,35.22,0.4,no llego el producto,Lacoste
123,Cocina,2,2019-11-21 02:33:25.733005,157.74,1.6,no llego en tiempo,Bimbo
35,Deporte,11,2020-02-02 14:51:17.661853,33.8,1.1,no llego el producto,Adidas
163,Juguetes,1,2020-02-02 12:28:05.867077,92.48,2.0,no llego en tiempo,Playmobile
286,Ferreteria,11,2020-09-29 09:33:31.216087,387.03,3.4, cumple las expectativas,Sika
24,Ferreteria,9,2019-07-05 03:36:26.046226,259.08,2.2,no llego en tiempo,3M
54,Cocina,6,2019-07-10 00:16:20.272349,365.45,1.8, la calidad no es la esperada,Flora
445,Ropa,1,2019-11-07 19:15:56.391431,33.27,4.1,buena relacion calidad-precio,Roxy
241,Ferreteria,3,2020-03-04 12:59:30.594834,473.83,4.0,buena relacion calidad-precio,Sika
270,Electronica,4,2019-07-14 06:28:49.220945,194.75,2.8,llego justo a tiempo,Apple
20,Zapatos,10,2020-04-29 09:17:49.092123,137.84,1.1,no llego el producto,Crocs
46,Accesorios,9,2019-11-05 17:25:31.214440,90.2,3.7, muy bueno!, Michael Kors
68,Ropa,8,2019-08-09 05:31:37.706945,8.43,2.4, la calidad no es la esperada,Roxy
242,Libros,9,2019-06-02 21:58:56.722705,55.33,0.8,no llego el producto,Alianza Editorial
2,Juguetes,2,2020-02-01 16:55:07.908260,433.48,0.3,no llego el producto,Fisher-price
94,Electronica,8,2019-12-16 16:31:11.258309,150.72,1.0,no llego el producto,Samsumg
206,Hogar,4,2019-05-14 18:44:20.474497,365.34,4.5,justo lo que esperaba,Unilever
350,Electronica,11,2020-01-17 11:17:59.714752,40.56,0.3,no cumple las expectativas,Sony
500,Accesorios,3,2019-02-17 03:48:57.053161,173.35,1.7,el paquete llego en mal estado, Michael Kors
256,Ropa,6,2019-08-24 15:04:22.896312,11.52,5.0,buena relacion calidad-precio,Levis
233,Hogar,8,2019-09-15 18:58:44.483193,314.39,4.5,buena relacion calidad-precio,Henkel
250,Hogar,10,2020-06-07 05:32:29.065844,207.96,2.9,me gusto,Vileda
157,Accesorios,2,2019-06-16 16:11:50.258275,241.29,1.1,no cumple las expectativas, Michael Kors
354,Cocina,9,2020-02-23 07:38:50.151881,117.51,1.3,no llego el producto,Bimbo
183,Hogar,3,2019-05-13 15:06:44.104053,9.35,4.8,buena relacion calidad-precio,Unilever
439,Deporte,2,2020-12-30 02:08:22.693457,144.02,0.5,muy malo,Adidas
270,Ropa,1,2020-04-16 15:17:28.334880,217.19,3.5,me gusto,Hollister
397,Juguetes,8,2019-07-22 23:18:44.049273,18.67,4.4,justo lo que esperaba,Playmobile
43,Ropa,1,2020-02-15 08:52:57.577293,477.54,0.4,muy malo,Levis
379,Juguetes,4,2019-06-15 07:33:52.619403,492.1,3.7, muy bueno!,Fisher-price
449,Hogar,3,2019-12-18 23:25:11.044727,391.99,4.5, muy bueno!,Unilever
383,Cocina,3,2020-09-21 06:31:24.091715,250.43,4.5,buena relacion calidad-precio,Bimbo
201,Ferreteria,4,2020-07-21 22:37:44.033254,208.34,3.8,justo lo que esperaba,Yale
479,Baño,7,2019-01-25 10:35:12.476324,389.94,4.0,justo lo que esperaba,KH7
333,Cocina,1,2020-09-01 18:18:44.354270,293.9,2.5,el paquete llego en mal estado,Oscar mayer
337,Ropa,7,2020-12-09 21:08:07.965585,160.49,0.8,muy malo,Roxy
459,Ropa,4,2019-07-20 02:41:46.329387,74.86,4.5, muy bueno!,Hollister
168,Electronica,8,2019-01-06 10:21:20.036309,59.19,1.5,no cumple las expectativas,Apple
306,Libros,4,2020-01-07 05:03:04.349329,234.36,0.4,no cumple las expectativas,Platena Comic
304,Hogar,2,2020-10-18 00:54:50.198909,283.06,2.5, la calidad no es la esperada,Unilever
128,Ferreteria,8,2019-01-05 13:23:19.052381,241.99,1.3,muy malo,3M
33,Accesorios,11,2019-09-29 06:35:10.642851,188.29,1.7, la calidad no es la esperada,Ray-ban
321,Electronica,7,2020-11-22 15:59:16.453735,278.5,1.3,muy malo,Sony
377,Electronica,1,2020-10-02 07:41:48.581906,147.62,4.9,justo lo que esperaba,Samsumg
1,Juguetes,6,2019-04-19 16:01:52.032809,453.56,2.3,no llego en tiempo,Chicco
7,Juguetes,8,2020-02-07 11:29:28.148505,312.31,3.1,llego justo a tiempo,Fisher-price
478,Accesorios,3,2019-05-09 12:37:10.171202,42.9,2.2,no llego en tiempo,Bimba y Lola
121,Cocina,10,2019-12-21 07:00:45.729094,209.79,0.8,muy malo,Flora
469,Libros,6,2019-10-06 19:10:41.954681,150.97,3.9,justo lo que esperaba,Alianza Editorial
197,Baño,5,2020-03-13 16:25:05.710895,42.1,3.8,justo lo que esperaba,Don limpio
357,Hogar,5,2020-08-03 11:36:19.577588,254.05,1.6, la calidad no es la esperada,Colgate - palmolive
230,Ropa,10,2019-06-30 04:48:30.553326,194.81,2.3,no llego en tiempo,Levis
86,Ferreteria,7,2019-06-05 18:20:39.086343,488.16,1.2,no cumple las expectativas,Sika
366,Ferreteria,5,2020-06-07 03:58:42.128892,491.67,2.5,no llego en tiempo,3M
427,Accesorios,6,2019-08-27 20:23:18.858269,452.18,1.0,no cumple las expectativas,Polo
172,Ferreteria,10,2020-04-18 13:04:13.837298,74.86,3.3, cumple las expectativas,Pavco
143,Electronica,8,2019-10-14 18:21:57.470301,324.49,3.2,me gusto,Apple
61,Zapatos,2,2020-05-21 06:51:16.997078,240.88,1.0,no cumple las expectativas,Camper
371,Ferreteria,9,2019-04-30 18:34:00.521783,77.26,1.2,muy malo,Yale
464,Electronica,11,2019-04-14 19:45:56.666272,68.1,0.5,no cumple las expectativas,Samsumg
344,Ropa,4,2019-09-20 01:28:13.845468,278.54,1.5,no cumple las expectativas,Levis
412,Electronica,5,2019-05-31 08:21:42.289064,202.97,4.6,buena relacion calidad-precio,General Electric
397,Hogar,3,2019-12-02 11:35:01.989521,347.62,2.0,el paquete llego en mal estado,Colgate - palmolive
316,Ropa,6,2019-08-17 15:14:58.992215,446.95,2.1, la calidad no es la esperada,Lacoste
465,Cocina,4,2019-03-09 06:03:09.638880,453.51,3.9, muy bueno!,Nescafe
166,Deporte,10,2020-05-27 23:45:55.965338,188.57,1.5,no cumple las expectativas,Adidas
292,Juguetes,7,2019-07-21 10:08:46.308721,311.44,1.5,no llego el producto,Chicco
357,Accesorios,7,2019-10-20 10:02:50.852728,213.26,3.5,me gusto,Ray-ban
389,Deporte,5,2020-08-26 18:18:16.345578,238.61,1.7,no llego en tiempo,Nike
278,Juguetes,6,2020-06-22 16:50:46.799659,352.09,3.0, cumple las expectativas,Playmobile
318,Ferreteria,11,2020-12-18 16:02:06.856515,229.57,2.0, la calidad no es la esperada,Yale
445,Cocina,3,2020-07-04 07:48:05.744898,360.86,3.8,buena relacion calidad-precio,Oscar mayer
25,Baño,1,2020-09-29 12:43:26.404501,159.43,2.9, cumple las expectativas,Don limpio
495,Cocina,3,2020-03-14 07:57:48.631023,74.73,1.7, la calidad no es la esperada,Flora
349,Cocina,8,2020-09-28 04:55:12.325032,213.64,2.3, la calidad no es la esperada,Nescafe
136,Libros,10,2020-07-23 05:54:32.191029,448.68,4.9,justo lo que esperaba,Ediciones Tomodomo
442,Juguetes,4,2020-05-02 12:38:13.034106,292.72,3.3,me gusto,Playmobile
163,Hogar,5,2019-10-12 12:42:42.364737,29.41,0.7,muy malo,Unilever
37,Accesorios,8,2019-09-11 05:43:47.471140,272.42,4.7, muy bueno!, Michael Kors
194,Accesorios,7,2020-08-07 07:16:17.409326,330.61,1.6,el paquete llego en mal estado,Polo
113,Cocina,4,2019-12-08 19:23:31.697260,168.94,0.9,no llego el producto,Flora
362,Ferreteria,5,2020-05-30 16:22:51.855386,217.82,2.9,llego justo a tiempo,Sika
9,Cocina,8,2020-01-28 09:03:11.555640,34.6,0.2,no cumple las expectativas,Oscar mayer
274,Accesorios,2,2019-02-11 03:00:24.489431,60.04,2.0,no llego en tiempo,Polo
59,Juguetes,4,2020-03-20 01:17:44.248702,336.48,1.7, la calidad no es la esperada,Fisher-price
18,Baño,3,2020-07-05 18:22:04.955870,394.58,4.7,buena relacion calidad-precio,Cif
379,Zapatos,9,2019-07-11 09:26:48.935415,460.43,1.2,no cumple las expectativas,Camper
486,Ropa,5,2020-04-04 12:08:57.005387,253.71,1.9,el paquete llego en mal estado,Levis
378,Hogar,3,2019-02-10 21:11:18.729110,297.4,2.1,no llego en tiempo,Colgate - palmolive
366,Cocina,9,2019-08-04 13:40:46.283588,397.45,1.1,no llego el producto,Nescafe
368,Hogar,6,2020-04-23 08:15:33.073274,123.67,5.0,justo lo que esperaba,Henkel
74,Deporte,5,2019-03-29 19:54:02.469316,407.31,4.2, muy bueno!,Adidas
200,Libros,11,2019-03-29 21:42:31.627395,102.63,3.2, cumple las expectativas,Ediciones Tomodomo
39,Cocina,7,2020-01-28 11:54:33.057197,376.69,3.5,llego justo a tiempo,Nescafe
34,Juguetes,8,2020-05-29 23:57:22.675203,58.9,2.4,el paquete llego en mal estado,Fisher-price
296,Libros,4,2020-05-07 13:08:15.791072,135.61,4.5,buena relacion calidad-precio,Ediciones Tomodomo
145,Deporte,1,2019-10-07 06:38:55.803179,302.55,3.1,me gusto,Nike
64,Juguetes,5,2019-05-04 08:24:22.039602,398.75,4.2,justo lo que esperaba,Chicco
262,Ropa,10,2020-08-29 10:27:37.450015,324.87,3.8,justo lo que esperaba,Levis
97,Juguetes,2,2019-08-03 22:38:45.881649,160.91,0.9,no cumple las expectativas,Lego
392,Accesorios,9,2020-01-30 21:14:16.384280,34.71,4.6,buena relacion calidad-precio,Polo
446,Ropa,8,2019-07-25 13:50:42.440317,173.65,0.0,no cumple las expectativas,Hollister
481,Juguetes,3,2019-07-10 06:21:04.243276,355.29,0.8,no cumple las expectativas,Fisher-price
168,Juguetes,7,2020-01-02 02:08:12.157427,313.82,2.5,el paquete llego en mal estado,Playmobile
371,Electronica,7,2019-02-02 02:13:20.540139,279.12,1.8,el paquete llego en mal estado,Sony
290,Libros,5,2019-05-18 13:48:09.963719,473.83,1.8,el paquete llego en mal estado,Alianza Editorial
332,Zapatos,3,2020-11-27 03:06:29.999326,108.71,1.9,no llego en tiempo,Crocs
467,Ropa,11,2019-03-02 19:33:37.538397,374.69,0.8,muy malo,Hollister
237,Zapatos,3,2019-08-01 04:29:35.305305,286.64,0.4,no cumple las expectativas,Camper
154,Zapatos,2,2019-10-03 10:36:37.438304,206.23,4.0, muy bueno!,Skechers
357,Accesorios,6,2019-06-02 06:25:08.935869,336.16,3.6,justo lo que esperaba,Bimba y Lola
352,Deporte,9,2020-04-08 11:33:41.255367,328.5,2.7,me gusto,Nike
19,Ferreteria,3,2020-10-05 03:14:23.014425,331.87,4.2, muy bueno!,Yale
142,Zapatos,9,2020-11-12 06:08:45.138441,305.94,0.8,no cumple las expectativas,Camper
392,Accesorios,11,2019-02-18 03:23:17.648707,492.77,1.0,no cumple las expectativas,Ray-ban
272,Ferreteria,11,2019-04-22 08:03:30.037352,287.25,2.1, la calidad no es la esperada,Pavco
310,Deporte,1,2020-12-27 01:18:24.650036,360.59,3.4, cumple las expectativas,Adidas
202,Juguetes,4,2020-10-21 16:23:11.590224,438.81,2.7,llego justo a tiempo,Lego
280,Libros,3,2019-08-07 23:43:22.380596,404.11,1.1,no cumple las expectativas,Ediciones Tomodomo
258,Hogar,8,2020-05-17 01:26:12.128451,419.07,4.6,buena relacion calidad-precio,Vileda
27,Deporte,6,2020-08-16 12:47:58.259122,296.03,1.3,no cumple las expectativas,Asics
286,Ropa,4,2019-10-25 13:48:40.387368,467.61,3.8,buena relacion calidad-precio,Hollister
37,Ropa,3,2020-01-19 22:06:41.927149,41.33,2.8,llego justo a tiempo,Levis
453,Accesorios,6,2019-03-22 08:30:21.963047,467.66,0.2,no llego el producto,Ray-ban
456,Juguetes,5,2020-02-08 01:07:07.979806,274.21,2.6,me gusto,Lego
81,Hogar,4,2020-07-16 06:11:01.470972,223.3,1.6,no llego en tiempo,Colgate - palmolive
458,Baño,4,2020-05-19 21:01:04.934186,304.9,3.8,justo lo que esperaba,Cif
144,Zapatos,10,2019-12-17 14:56:57.867844,457.76,4.3, muy bueno!,New balance
342,Accesorios,9,2019-01-02 22:59:29.430644,221.65,4.8,justo lo que esperaba,Ray-ban
240,Baño,7,2019-09-17 23:30:48.731682,199.41,0.2,muy malo,Don limpio
123,Ropa,9,2019-05-04 22:36:18.056495,208.47,4.0, muy bueno!,Levis
305,Deporte,1,2020-03-03 00:10:06.234992,334.88,1.2,no cumple las expectativas,Adidas
445,Accesorios,11,2020-09-23 15:14:51.259317,17.67,2.3,no llego en tiempo,Bimba y Lola
447,Baño,2,2019-07-03 14:41:39.919578,50.6,4.0,justo lo que esperaba,Cif
82,Zapatos,5,2019-07-31 12:06:41.118824,242.22,0.5,muy malo,New balance
147,Juguetes,11,2019-02-27 19:34:49.195648,24.31,2.4,no llego en tiempo,Lego
343,Baño,9,2020-09-03 15:01:31.979448,204.84,0.2,no cumple las expectativas,Don limpio
212,Accesorios,8,2019-05-22 23:34:29.329942,236.26,2.9, cumple las expectativas, Michael Kors
221,Ferreteria,6,2020-10-14 12:47:49.805763,398.18,0.9,muy malo,Sika
351,Juguetes,10,2020-10-17 08:13:40.582961,160.36,0.4,no cumple las expectativas,Fisher-price
181,Cocina,6,2020-10-20 22:13:44.052507,71.78,0.8,no cumple las expectativas,Oscar mayer
275,Ropa,3,2020-12-03 03:59:28.152660,428.86,1.1,no cumple las expectativas,Roxy
160,Libros,1,2020-03-16 19:24:45.098941,40.97,3.2,me gusto,Alianza Editorial
501,Hogar,4,2020-07-10 09:49:33.304976,107.88,3.0, cumple las expectativas,Colgate - palmolive
178,Ropa,1,2020-10-22 08:51:47.699681,491.82,1.3,no llego el producto,Levis
292,Deporte,5,2020-03-06 08:55:00.874975,144.07,4.6,buena relacion calidad-precio,Adidas
182,Zapatos,9,2019-10-08 22:45:33.690121,340.49,0.4,no cumple las expectativas,Camper
22,Accesorios,2,2019-03-24 13:01:36.722221,326.68,0.5,muy malo, Michael Kors
60,Libros,3,2020-11-10 08:32:50.659681,182.73,1.4,no llego el producto,Valdemar
335,Juguetes,7,2020-11-05 03:13:52.416829,9.92,4.6,buena relacion calidad-precio,Lego
412,Deporte,10,2019-12-26 08:35:51.922469,274.46,3.1,me gusto,Under Armour
237,Zapatos,7,2019-06-19 19:21:50.622161,345.29,2.4, la calidad no es la esperada,Skechers
292,Cocina,5,2020-02-28 04:56:34.465709,361.51,0.4,no cumple las expectativas,Nescafe
319,Accesorios,10,2020-07-10 17:54:26.563915,45.54,4.7,buena relacion calidad-precio, Michael Kors
314,Hogar,2,2019-09-25 04:41:20.902991,236.99,0.4,no cumple las expectativas,Colgate - palmolive
434,Electronica,1,2020-11-27 23:39:00.084972,258.66,3.2, cumple las expectativas,Apple
277,Ropa,1,2020-07-23 03:42:53.268810,392.9,1.2,muy malo,Lacoste
86,Ropa,6,2019-06-26 16:37:53.743518,276.23,4.5,justo lo que esperaba,Roxy
45,Juguetes,6,2020-01-29 22:47:02.340078,412.29,0.7,no cumple las expectativas,Chicco
322,Ferreteria,6,2020-04-28 16:23:38.632262,91.09,0.7,muy malo,Pavco
68,Zapatos,4,2019-12-31 13:58:54.609754,389.41,3.7,buena relacion calidad-precio,Skechers
473,Hogar,8,2019-05-11 22:28:06.538127,457.7,2.8,llego justo a tiempo,Vileda
446,Baño,4,2019-04-29 10:58:53.385676,353.05,0.3,no llego el producto,Cristasol
65,Libros,6,2020-09-08 16:31:58.192228,127.43,4.3,justo lo que esperaba,Ediciones Tomodomo
207,Deporte,6,2020-12-02 13:34:39.942188,407.28,4.7,buena relacion calidad-precio,Adidas
171,Electronica,5,2020-09-23 17:38:14.616238,263.1,3.6, muy bueno!,Samsumg
133,Juguetes,6,2019-07-12 07:38:28.596831,324.85,4.0,justo lo que esperaba,Fisher-price
189,Juguetes,9,2019-07-04 11:26:27.174014,423.52,1.7,no llego en tiempo,Chicco
94,Baño,11,2019-12-03 01:46:50.619487,81.48,3.8, muy bueno!,Cristasol
78,Baño,9,2020-11-24 23:48:54.648991,231.98,3.8,justo lo que esperaba,Cif
414,Juguetes,6,2020-12-12 02:37:12.194043,197.09,0.3,no llego el producto,Fisher-price
108,Ferreteria,7,2020-08-20 09:13:37.740752,195.18,1.6,no llego en tiempo,Yale
285,Juguetes,6,2019-09-29 19:14:51.235356,408.63,4.0,justo lo que esperaba,Fisher-price
54,Cocina,1,2020-04-26 10:48:31.511581,314.78,0.0,muy malo,Oscar mayer
24,Cocina,1,2020-11-24 13:42:11.622409,357.53,1.6,el paquete llego en mal estado,Oscar mayer
85,Ropa,7,2020-09-11 19:23:55.549166,95.27,2.1, la calidad no es la esperada,Hollister
237,Accesorios,4,2019-04-20 17:28:13.676147,325.88,1.8, la calidad no es la esperada,Ray-ban
400,Libros,7,2019-10-10 03:31:52.881592,482.32,0.1,no cumple las expectativas,Alianza Editorial
118,Deporte,11,2019-03-08 22:29:06.451004,421.19,4.8,buena relacion calidad-precio,Nike
57,Deporte,8,2019-09-29 06:59:56.762805,480.55,2.9,me gusto,Adidas
231,Cocina,6,2020-07-04 18:56:19.579179,188.71,1.3,no llego el producto,Bimbo
276,Electronica,7,2020-12-05 16:04:03.099685,299.41,3.2, cumple las expectativas,Sony
85,Cocina,5,2020-02-28 22:24:30.977715,234.7,1.3,no cumple las expectativas,Bimbo
191,Baño,3,2019-08-30 00:53:48.317595,476.38,1.1,muy malo,Don limpio
254,Hogar,7,2020-11-17 19:53:30.202707,53.28,0.6,muy malo,Henkel
378,Hogar,10,2019-08-01 05:39:48.294532,399.53,0.6,muy malo,Colgate - palmolive
127,Ropa,8,2020-12-11 00:14:17.848676,260.48,2.7,me gusto,Roxy
21,Ropa,1,2020-02-25 18:45:53.236572,244.66,2.4,el paquete llego en mal estado,Levis
363,Zapatos,6,2020-09-03 18:14:51.990398,40.9,2.3, la calidad no es la esperada,Skechers
104,Baño,11,2019-11-17 03:04:11.367470,265.64,1.1,no cumple las expectativas,Cif
197,Electronica,5,2020-04-02 17:13:41.376890,91.41,3.9, muy bueno!,Samsumg
484,Cocina,10,2020-11-12 17:59:29.243564,259.78,4.1, muy bueno!,Bimbo
326,Juguetes,10,2019-07-20 08:10:16.787017,39.0,4.5, muy bueno!,Fisher-price
481,Cocina,10,2020-01-08 14:45:40.020041,184.21,3.0,me gusto,Bimbo
68,Electronica,6,2020-10-03 13:03:18.147208,468.34,3.2, cumple las expectativas,General Electric
18,Zapatos,2,2019-11-16 03:48:10.110946,329.4,4.3,justo lo que esperaba,Camper
478,Libros,1,2019-05-18 11:46:28.752360,365.55,4.9, muy bueno!,Valdemar
480,Electronica,4,2020-11-06 06:40:09.438930,226.83,4.6,justo lo que esperaba,Apple
157,Ferreteria,5,2019-06-21 20:29:16.696673,26.3,1.3,muy malo,3M
200,Accesorios,9,2020-02-09 18:59:30.098904,296.53,0.8,no cumple las expectativas,Polo
377,Accesorios,3,2019-12-07 13:09:38.351642,375.7,4.1,buena relacion calidad-precio,Polo
236,Hogar,7,2020-08-13 18:34:46.057403,35.09,3.0,me gusto,Vileda
172,Zapatos,10,2020-12-20 10:58:34.712171,85.41,0.1,no cumple las expectativas,Skechers
365,Zapatos,10,2019-04-05 23:36:50.943858,499.43,4.4, muy bueno!,Crocs
485,Zapatos,9,2019-10-15 01:55:44.272769,357.56,0.9,no cumple las expectativas,Skechers
1,Libros,8,2019-10-06 20:44:13.852652,84.2,0.7,no llego el producto,Alianza Editorial
127,Deporte,6,2019-10-25 10:31:21.007793,136.0,3.7, muy bueno!,Asics
223,Cocina,1,2019-11-25 07:48:49.164822,250.68,2.4,no llego en tiempo,Flora
258,Baño,9,2019-07-04 20:39:18.598168,54.81,3.5, cumple las expectativas,Cristasol
26,Accesorios,4,2019-12-25 05:52:06.830065,112.99,2.8, cumple las expectativas,Polo
204,Accesorios,6,2019-03-19 17:41:19.402113,388.63,4.6,buena relacion calidad-precio,Ray-ban
242,Juguetes,10,2019-12-10 13:47:47.023814,169.46,1.6, la calidad no es la esperada,Fisher-price
248,Accesorios,1,2019-05-04 14:03:24.009306,159.32,3.7,buena relacion calidad-precio,Bimba y Lola
444,Juguetes,3,2020-04-22 21:26:05.199342,223.96,1.5,no llego el producto,Playmobile
195,Juguetes,4,2019-02-13 12:37:01.694369,301.34,0.4,no llego el producto,Lego
222,Deporte,2,2020-08-23 02:02:49.363565,162.79,3.4, cumple las expectativas,Asics
258,Deporte,2,2019-05-13 11:18:04.614806,277.35,2.0, la calidad no es la esperada,Asics
21,Baño,2,2020-01-14 03:54:45.318760,447.38,0.7,no llego el producto,Cristasol
331,Ferreteria,10,2020-03-15 18:22:00.001776,435.56,3.2,llego justo a tiempo,Sika
370,Ferreteria,8,2019-02-05 17:22:51.587408,222.41,0.9,muy malo,3M
108,Cocina,5,2019-01-04 05:24:30.405980,72.6,4.0,buena relacion calidad-precio,Oscar mayer
143,Accesorios,4,2019-09-26 04:56:25.930809,182.91,3.2,me gusto,Bimba y Lola
315,Ropa,3,2020-06-07 15:54:48.533330,151.56,1.5,no llego el producto,Hollister
151,Zapatos,9,2019-03-09 20:00:00.909535,272.22,0.3,no cumple las expectativas,Skechers
11,Accesorios,9,2020-04-24 16:17:11.593467,163.71,4.6, muy bueno!,Polo
498,Cocina,5,2019-10-18 10:36:07.049103,104.2,4.0, muy bueno!,Oscar mayer
26,Hogar,9,2019-11-13 19:45:27.788581,399.52,3.6,buena relacion calidad-precio,Unilever
418,Ropa,7,2020-11-17 15:47:11.823688,31.17,0.6,muy malo,Lacoste
160,Zapatos,11,2019-05-04 04:38:25.318848,488.43,2.9,llego justo a tiempo,New balance
