usuario,categorias,numero_articulos,fecha,precio,valoracion,comentarios,proveedores
473,Electronica,3,2020-01-11 19:36:36.994538,108.74,4.6,justo lo que esperaba,Apple
440,Baño,10,2019-11-25 05:08:45.549300,307.17,0.6,no llego el producto,KH7
41,Cocina,6,2020-02-01 21:44:25.839943,374.54,1.1,no llego el producto,Oscar mayer
90,Ropa,6,2019-08-09 00:12:21.986226,308.84,3.2, cumple las expectativas,Hollister
264,Juguetes,7,2020-12-16 08:56:16.159070,30.65,5.0, muy bueno!,Lego
164,Juguetes,4,2020-07-22 07:27:46.177519,57.85,1.8, la calidad no es la esperada,Lego
368,Cocina,3,2019-02-08 11:48:36.923076,151.25,3.4,llego justo a tiempo,Bimbo
496,Ferreteria,5,2019-04-17 15:28:35.125978,297.31,1.1,muy malo,3M
222,Ropa,3,2020-11-02 21:31:32.537479,281.77,2.3,no llego en tiempo,Hollister
116,Ropa,8,2019-09-11 00:26:34.380548,159.11,2.5, la calidad no es la esperada,Lacoste
371,Deporte,11,2019-05-20 01:04:52.729996,483.31,0.6,no cumple las expectativas,Asics
472,Ferreteria,2,2019-08-05 12:25:03.395120,48.52,3.0,me gusto,Yale
63,Baño,8,2020-02-16 21:21:03.363649,155.07,3.9, muy bueno!,KH7
21,Hogar,1,2019-02-08 21:23:23.974451,488.85,2.9,llego justo a tiempo,Henkel
52,Ropa,1,2019-01-18 22:53:49.561339,418.04,3.3,me gusto,Lacoste
217,Ropa,10,2020-04-10 09:07:26.878400,346.07,2.4, la calidad no es la esperada,Levis
285,Libros,1,2019-01-17 10:12:55.489124,283.36,1.3,no cumple las expectativas,Alianza Editorial
140,Juguetes,2,2019-07-12 07:37:06.887237,190.69,4.1,justo lo que esperaba,Chicco
458,Cocina,5,2020-12-27 10:07:44.382247,444.45,3.4,llego justo a tiempo,Flora
113,Libros,6,2019-06-04 18:24:54.811054,458.42,4.8,justo lo que esperaba,Alianza Editorial
59,Juguetes,2,2019-01-11 10:37:47.766954,136.64,3.7,buena relacion calidad-precio,Lego
362,Accesorios,2,2019-04-10 13:56:47.928678,101.97,3.0,llego justo a tiempo,Ray-ban
258,Ropa,3,2019-10-27 04:44:28.767261,56.46,3.3, cumple las expectativas,Lacoste
95,Electronica,7,2020-12-27 04:43:59.738393,139.66,2.6,llego justo a tiempo,Sony
183,Hogar,2,2019-05-14 04:41:16.615829,198.04,1.3,no llego el producto,Colgate - palmolive
261,Electronica,2,2020-05-24 21:00:04.107969,431.26,0.7,no llego el producto,Sony
275,Cocina,4,2020-06-12 06:59:49.481515,372.66,4.2,buena relacion calidad-precio,Bimbo
464,Juguetes,10,2019-09-17 18:45:02.959451,338.74,3.8, muy bueno!,Lego
467,Baño,1,2019-05-19 21:48:24.833618,468.47,3.3,llego justo a tiempo,Don limpio
292,Cocina,2,2019-07-29 08:39:14.199475,90.28,1.4,no llego el producto,Bimbo
379,Electronica,2,2019-09-25 14:20:27.371423,364.32,1.1,no llego el producto,Apple
266,Hogar,1,2020-07-13 01:15:48.325555,235.33,4.8,justo lo que esperaba,Unilever
471,Baño,1,2020-10-04 04:42:48.635306,24.61,2.9,llego justo a tiempo,Cristasol
55,Deporte,6,2020-10-22 11:05:32.353670,189.26,0.9,no llego el producto,Adidas
487,Ropa,1,2020-12-10 02:03:44.373339,399.81,3.2,me gusto,Lacoste
372,Baño,2,2020-01-26 16:32:08.912136,52.25,4.4,justo lo que esperaba,Cristasol
423,Hogar,2,2020-10-14 00:10:53.286015,82.29,2.9,llego justo a tiempo,Unilever
39,Ropa,3,2020-11-28 22:03:23.917622,344.95,3.2,llego justo a tiempo,Lacoste
289,Baño,11,2020-08-22 06:49:54.714726,9.0,4.5,buena relacion calidad-precio,Don limpio
433,Ferreteria,5,2019-08-19 20:51:45.793724,162.5,3.0,me gusto,3M
144,Accesorios,11,2020-04-22 02:59:44.872682,346.6,2.2,el paquete llego en mal estado, Michael Kors
185,Libros,6,2019-02-05 12:36:51.443880,404.08,2.1,no llego en tiempo,Valdemar
302,Juguetes,4,2019-09-12 08:52:13.875363,396.44,1.7,no llego en tiempo,Chicco
147,Cocina,6,2019-09-01 12:03:55.393432,153.91,3.0,llego justo a tiempo,Flora
122,Ferreteria,7,2019-10-08 11:39:46.381235,87.96,3.9, muy bueno!,Sika
449,Baño,8,2019-09-12 17:10:29.730530,123.74,0.6,no cumple las expectativas,KH7
462,Zapatos,8,2019-12-24 10:25:56.205981,446.44,2.3,no llego en tiempo,Crocs
330,Libros,11,2020-05-23 22:36:07.489233,278.83,1.6,el paquete llego en mal estado,Alianza Editorial
388,Cocina,5,2020-07-07 01:55:01.281190,264.11,4.6, muy bueno!,Nescafe
84,Juguetes,3,2019-05-03 12:20:09.074416,351.89,4.3, muy bueno!,Fisher-price
420,Libros,7,2020-09-06 13:52:56.229474,365.74,4.3, muy bueno!,Ediciones Tomodomo
389,Baño,9,2020-01-15 14:36:28.610241,121.16,4.6, muy bueno!,KH7
25,Deporte,2,2020-09-07 11:07:30.731318,55.33,5.0, muy bueno!,Under Armour
56,Accesorios,8,2019-03-24 00:40:42.210458,94.58,0.9,no llego el producto,Polo
152,Ropa,11,2020-08-30 03:02:18.363774,290.38,0.2,no cumple las expectativas,Hollister
184,Ropa,3,2019-08-21 13:22:37.837742,161.96,1.5,no llego el producto,Levis
446,Cocina,9,2019-10-21 13:44:23.059011,413.52,4.2,buena relacion calidad-precio,Flora
487,Libros,11,2020-12-15 00:15:49.009231,491.65,4.8,buena relacion calidad-precio,Alianza Editorial
192,Baño,11,2020-06-23 22:13:30.982707,186.41,4.0,buena relacion calidad-precio,Cristasol
440,Baño,4,2020-05-27 21:08:32.365813,270.87,1.0,no llego el producto,KH7
199,Accesorios,8,2020-06-08 22:13:44.168144,283.32,4.0, muy bueno!, Michael Kors
290,Hogar,4,2020-05-28 22:51:20.063983,50.65,4.1,justo lo que esperaba,Unilever
69,Cocina,6,2020-07-01 00:47:21.848754,450.16,1.4,no cumple las expectativas,Bimbo
282,Deporte,4,2020-02-28 17:46:46.714724,278.57,4.5, muy bueno!,Nike
487,Electronica,10,2019-09-05 10:47:55.136017,55.52,1.5,no cumple las expectativas,Sony
50,Ferreteria,11,2019-08-15 13:23:27.337104,18.12,1.2,no llego el producto,Pavco
255,Ferreteria,4,2019-11-29 15:49:18.117561,328.1,2.0, la calidad no es la esperada,3M
219,Baño,8,2020-01-27 15:51:34.304329,408.21,0.2,muy malo,Cristasol
364,Ferreteria,6,2019-02-21 10:27:45.884151,322.2,2.0, la calidad no es la esperada,Yale
15,Hogar,10,2020-12-23 00:04:21.653718,65.26,4.6, muy bueno!,Henkel
66,Zapatos,11,2020-09-09 21:47:11.183329,36.63,4.6,justo lo que esperaba,New balance
468,Libros,1,2020-02-26 00:43:21.090749,125.78,5.0, muy bueno!,Platena Comic
409,Cocina,11,2020-04-03 18:20:45.377136,448.93,2.8,llego justo a tiempo,Nescafe
259,Ropa,6,2019-10-30 18:35:46.745103,150.72,2.9,llego justo a tiempo,Lacoste
289,Ropa,4,2019-09-23 03:10:42.863292,270.57,2.0, la calidad no es la esperada,Roxy
44,Ropa,8,2019-10-15 03:32:28.702950,46.94,3.2,me gusto,Lacoste
15,Cocina,5,2019-11-10 13:15:37.925655,202.3,1.4,no cumple las expectativas,Bimbo
217,Cocina,1,2020-08-29 09:02:53.062187,122.39,3.2,me gusto,Oscar mayer
43,Hogar,1,2019-09-16 15:46:14.708715,441.72,0.6,no llego el producto,Unilever
140,Libros,1,2020-08-12 15:39:12.390460,60.21,1.5,muy malo,Ediciones Tomodomo
217,Accesorios,2,2020-09-27 14:01:59.070078,222.22,3.8,buena relacion calidad-precio,Ray-ban
20,Juguetes,4,2020-02-08 12:52:44.490857,122.92,2.4, la calidad no es la esperada,Playmobile
355,Cocina,3,2020-09-02 23:52:20.081458,190.06,1.3,no llego el producto,Oscar mayer
77,Zapatos,1,2019-05-14 00:26:55.783249,453.47,2.7,llego justo a tiempo,New balance
435,Hogar,6,2020-06-02 12:01:31.873469,234.97,3.8,justo lo que esperaba,Vileda
157,Zapatos,1,2020-11-14 19:01:00.163406,271.0,1.9, la calidad no es la esperada,Skechers
427,Baño,2,2019-06-25 00:05:28.020189,357.37,3.7, muy bueno!,KH7
137,Baño,6,2020-05-23 01:27:37.082939,400.09,2.3,el paquete llego en mal estado,Cristasol
425,Juguetes,9,2019-09-20 13:34:55.288772,74.91,4.8,buena relacion calidad-precio,Chicco
330,Deporte,10,2020-12-03 21:47:13.862844,350.61,4.6,buena relacion calidad-precio,Adidas
41,Zapatos,2,2019-06-08 19:55:25.151645,308.03,0.0,no llego el producto,Skechers
234,Ropa,3,2019-11-27 06:51:28.222493,462.03,3.2,llego justo a tiempo,Hollister
214,Baño,10,2019-07-15 13:28:49.940263,482.07,1.6,el paquete llego en mal estado,Don limpio
15,Libros,9,2019-02-28 14:49:41.117839,246.27,1.9, la calidad no es la esperada,Valdemar
30,Libros,10,2019-05-29 14:46:14.190587,287.38,4.5,justo lo que esperaba,Valdemar
9,Accesorios,1,2020-12-19 13:02:06.392669,123.92,0.4,muy malo,Ray-ban
372,Libros,6,2020-05-22 12:01:49.874333,300.3,3.2, cumple las expectativas,Valdemar
321,Accesorios,7,2019-04-23 08:56:03.279610,393.31,3.0,llego justo a tiempo, Michael Kors
279,Ferreteria,3,2019-02-19 18:24:41.462693,181.57,1.1,muy malo,3M
121,Libros,9,2020-03-01 16:19:36.391577,418.29,1.4,no cumple las expectativas,Ediciones Tomodomo
360,Baño,1,2020-07-06 15:06:32.675776,315.67,0.8,no cumple las expectativas,Cristasol
310,Accesorios,7,2019-11-17 15:16:41.821628,65.47,2.3,no llego en tiempo,Ray-ban
308,Cocina,10,2019-07-29 19:16:38.820624,121.77,4.9,justo lo que esperaba,Flora
130,Electronica,8,2019-09-17 00:06:42.949957,498.19,0.9,muy malo,General Electric
221,Cocina,6,2020-12-14 01:24:24.006103,142.08,2.7, cumple las expectativas,Bimbo
115,Ropa,7,2020-01-25 08:20:07.711192,388.18,2.0, la calidad no es la esperada,Hollister
270,Deporte,8,2019-10-15 04:07:41.649317,34.62,2.2,no llego en tiempo,Adidas
114,Ferreteria,4,2020-09-26 03:20:15.434939,490.75,0.7,muy malo,Pavco
141,Zapatos,6,2019-06-17 12:32:51.086595,392.01,1.0,muy malo,Skechers
215,Deporte,7,2020-12-27 19:12:52.400667,184.38,4.9,justo lo que esperaba,Under Armour
236,Hogar,9,2019-06-24 12:38:41.118127,328.47,2.1,no llego en tiempo,Colgate - palmolive
16,Baño,3,2019-05-23 03:44:55.248691,59.96,0.4,no cumple las expectativas,Cif
224,Ropa,2,2020-10-27 17:07:29.527594,469.18,0.9,muy malo,Roxy
209,Baño,9,2019-10-27 03:51:32.489668,449.89,3.2, cumple las expectativas,Cif
67,Baño,8,2020-03-06 18:17:14.412940,324.12,1.5,muy malo,Cristasol
33,Ferreteria,8,2020-01-19 18:28:21.497828,214.14,3.9,buena relacion calidad-precio,Pavco
473,Zapatos,9,2019-02-16 20:34:30.659879,159.58,5.0,buena relacion calidad-precio,New balance
479,Zapatos,8,2020-11-27 19:25:03.943421,189.16,4.6, muy bueno!,Crocs
321,Electronica,9,2020-02-05 07:05:16.105914,389.9,1.9,no llego en tiempo,Sony
433,Deporte,5,2019-10-10 03:47:34.141881,380.16,1.5,no llego el producto,Nike
165,Libros,4,2019-08-31 16:07:51.695683,241.03,3.8,buena relacion calidad-precio,Ediciones Tomodomo
438,Hogar,4,2019-10-25 11:40:20.782618,252.25,4.0,buena relacion calidad-precio,Colgate - palmolive
326,Hogar,11,2020-10-11 16:11:58.722372,302.27,3.8,justo lo que esperaba,Unilever
106,Ropa,3,2020-12-13 20:10:23.575475,137.61,4.0,buena relacion calidad-precio,Hollister
249,Baño,5,2020-03-18 06:59:19.149767,339.88,3.3, cumple las expectativas,Don limpio
22,Deporte,7,2020-05-30 21:07:26.247899,15.25,0.5,no cumple las expectativas,Asics
362,Zapatos,7,2020-11-21 19:12:18.974246,71.05,1.8,el paquete llego en mal estado,Skechers
388,Accesorios,9,2019-09-27 15:09:17.750471,291.27,1.8,no llego en tiempo,Bimba y Lola
453,Ropa,6,2020-01-31 12:00:36.640570,138.36,3.5, cumple las expectativas,Roxy
468,Hogar,10,2020-05-05 16:29:30.148460,13.37,0.1,muy malo,Unilever
106,Libros,4,2020-08-05 17:04:55.668347,156.81,0.8,muy malo,Ediciones Tomodomo
423,Juguetes,4,2019-05-24 06:15:44.228207,245.8,4.3,buena relacion calidad-precio,Fisher-price
186,Hogar,2,2020-03-03 17:26:37.567790,414.14,1.9,el paquete llego en mal estado,Vileda
202,Cocina,7,2020-07-08 23:53:25.966780,224.04,0.7,muy malo,Flora
103,Libros,6,2020-02-14 13:05:55.286851,273.58,1.3,muy malo,Alianza Editorial
58,Baño,3,2019-12-22 20:51:42.287702,309.27,2.6,llego justo a tiempo,Cristasol
274,Ferreteria,8,2020-04-28 12:41:14.011893,205.01,1.7,no llego en tiempo,Yale
201,Cocina,1,2020-06-05 01:29:48.256202,81.03,0.3,no llego el producto,Nescafe
443,Zapatos,2,2020-12-05 00:15:57.853610,298.38,4.2,buena relacion calidad-precio,Crocs
389,Ferreteria,1,2020-08-09 18:45:17.812702,227.65,2.3, la calidad no es la esperada,3M
295,Zapatos,7,2020-05-11 16:00:16.772538,288.32,4.7,buena relacion calidad-precio,Crocs
132,Juguetes,8,2020-08-06 11:20:20.978980,445.22,4.6,buena relacion calidad-precio,Playmobile
140,Baño,1,2019-05-22 09:11:08.397154,24.11,0.9,no cumple las expectativas,Cristasol
339,Cocina,10,2020-12-09 06:20:19.828975,380.07,3.8, muy bueno!,Bimbo
129,Accesorios,2,2020-09-23 00:47:01.737599,27.55,3.9, muy bueno!,Ray-ban
281,Ropa,8,2019-02-22 21:45:58.799891,299.15,0.1,no llego el producto,Levis
418,Deporte,11,2019-09-27 15:12:56.433295,485.75,2.4,no llego en tiempo,Adidas
278,Libros,4,2019-10-16 20:22:03.635293,413.7,0.7,muy malo,Valdemar
400,Accesorios,1,2019-09-06 08:33:56.800010,188.95,0.3,muy malo,Polo
458,Ropa,4,2020-08-08 06:20:37.765889,65.21,2.9,llego justo a tiempo,Hollister
447,Ferreteria,5,2020-06-15 01:03:55.148848,50.83,2.0,el paquete llego en mal estado,Yale
185,Ropa,10,2020-09-27 08:49:31.459271,247.31,0.8,no llego el producto,Roxy
303,Ropa,1,2020-07-27 00:04:46.217417,320.33,4.2, muy bueno!,Lacoste
214,Libros,7,2019-10-28 03:41:05.560813,102.92,2.5,el paquete llego en mal estado,Alianza Editorial
260,Electronica,8,2019-10-10 11:30:22.538948,200.32,1.5,no llego el producto,Samsumg
215,Zapatos,3,2020-05-22 14:04:11.334258,235.15,2.3, la calidad no es la esperada,Camper
179,Deporte,10,2019-11-27 13:54:14.364254,376.89,4.4,buena relacion calidad-precio,Under Armour
59,Ferreteria,6,2019-01-29 20:52:26.164405,473.74,1.3,muy malo,Pavco
469,Deporte,1,2019-10-19 14:13:58.494740,241.79,4.1, muy bueno!,Asics
84,Juguetes,7,2019-09-07 18:11:25.501018,121.06,2.9,llego justo a tiempo,Lego
394,Electronica,9,2020-11-21 05:42:11.925528,152.54,3.7,justo lo que esperaba,Apple
204,Accesorios,6,2020-08-23 22:10:49.624582,51.54,4.2,buena relacion calidad-precio, Michael Kors
161,Ferreteria,10,2020-04-27 03:24:45.554401,163.86,0.5,no llego el producto,Pavco
195,Ferreteria,2,2019-08-09 00:28:07.827868,300.37,1.7,el paquete llego en mal estado,Yale
100,Baño,4,2020-04-03 18:07:05.896245,137.51,2.2,no llego en tiempo,Cristasol
327,Ropa,8,2019-11-05 05:03:33.863524,385.04,3.8, muy bueno!,Lacoste
385,Libros,5,2019-05-14 10:51:26.028994,416.26,1.8,no llego en tiempo,Valdemar
131,Deporte,5,2019-07-14 06:33:12.313594,30.09,4.0,buena relacion calidad-precio,Adidas
368,Juguetes,11,2020-07-24 11:21:28.307153,182.16,3.6,buena relacion calidad-precio,Lego
329,Zapatos,3,2019-08-22 01:55:43.749350,257.13,2.2,no llego en tiempo,Skechers
129,Ropa,5,2020-09-13 21:19:33.189182,81.56,3.9,justo lo que esperaba,Lacoste
209,Hogar,11,2019-05-08 06:35:45.399256,193.65,4.3, muy bueno!,Colgate - palmolive
206,Electronica,6,2019-02-25 20:24:37.740845,470.23,3.7,justo lo que esperaba,General Electric
385,Electronica,8,2019-11-29 05:27:46.435430,448.22,2.0,no llego en tiempo,Apple
494,Hogar,9,2019-04-18 18:51:13.567566,172.99,4.9,justo lo que esperaba,Colgate - palmolive
387,Deporte,9,2019-06-14 22:56:00.379410,422.67,3.8, muy bueno!,Nike
20,Cocina,10,2020-06-23 07:16:08.634811,380.17,2.1, la calidad no es la esperada,Flora
157,Baño,3,2020-07-22 07:29:45.830148,138.29,2.1,el paquete llego en mal estado,Don limpio
445,Zapatos,5,2020-12-02 11:42:36.472856,314.96,3.8,justo lo que esperaba,New balance
152,Cocina,10,2019-05-01 14:52:34.324523,436.54,1.7,no llego en tiempo,Bimbo
259,Deporte,9,2020-06-20 06:34:06.141070,139.32,3.2, cumple las expectativas,Under Armour
129,Ferreteria,3,2019-05-14 15:29:30.924623,443.18,0.6,no llego el producto,Yale
428,Libros,1,2019-07-22 12:04:55.342704,71.57,2.0,el paquete llego en mal estado,Valdemar
228,Juguetes,9,2020-01-27 01:07:27.427905,173.29,1.2,no cumple las expectativas,Playmobile
164,Juguetes,9,2019-06-18 15:15:46.798635,223.49,5.0, muy bueno!,Fisher-price
338,Electronica,10,2020-08-25 08:05:52.950583,402.84,1.9,no llego en tiempo,Apple
163,Hogar,9,2019-10-14 18:44:27.326430,400.97,2.0, la calidad no es la esperada,Henkel
453,Ropa,8,2019-08-12 00:50:29.505974,484.68,0.2,no llego el producto,Roxy
148,Libros,6,2019-07-22 12:15:46.414343,81.45,0.8,no cumple las expectativas,Alianza Editorial
238,Deporte,11,2020-01-08 08:34:26.121055,138.32,4.0,buena relacion calidad-precio,Nike
382,Electronica,2,2020-11-13 06:55:47.659870,51.13,0.2,muy malo,Samsumg
321,Juguetes,3,2020-01-30 20:43:21.308274,39.19,1.6,no llego en tiempo,Lego
254,Deporte,4,2020-11-19 00:31:05.905442,190.76,2.5, la calidad no es la esperada,Under Armour
98,Baño,3,2019-05-03 08:41:42.572291,387.52,3.2,llego justo a tiempo,Don limpio
252,Libros,2,2019-02-05 13:23:40.315687,249.51,4.9,justo lo que esperaba,Alianza Editorial
376,Electronica,9,2020-01-14 16:36:44.530539,350.69,4.7,justo lo que esperaba,General Electric
255,Juguetes,11,2019-12-25 21:38:34.589177,167.78,2.4, la calidad no es la esperada,Chicco
233,Libros,2,2020-05-29 06:10:21.222494,329.81,4.0,buena relacion calidad-precio,Ediciones Tomodomo
358,Cocina,5,2020-07-27 03:50:49.938323,58.31,4.4, muy bueno!,Oscar mayer
124,Electronica,11,2020-04-14 16:56:12.558498,422.39,3.6,buena relacion calidad-precio,Samsumg
20,Accesorios,11,2019-10-26 06:12:16.200208,276.22,4.1, muy bueno!,Bimba y Lola
275,Ferreteria,8,2019-10-24 12:33:05.660317,271.19,3.5,me gusto,Sika
303,Baño,1,2020-11-19 16:26:42.788946,275.63,4.1, muy bueno!,KH7
55,Zapatos,8,2019-10-15 00:49:15.935890,255.58,4.8,buena relacion calidad-precio,Camper
128,Libros,7,2019-03-24 23:58:12.331667,149.95,2.6, cumple las expectativas,Ediciones Tomodomo
303,Cocina,5,2020-02-04 12:38:00.313728,167.22,5.0,buena relacion calidad-precio,Bimbo
6,Juguetes,3,2019-02-12 20:03:45.026044,477.17,1.1,no cumple las expectativas,Lego
37,Cocina,9,2019-03-20 12:28:00.560916,21.67,1.8,el paquete llego en mal estado,Nescafe
349,Electronica,2,2019-10-12 00:40:40.528807,113.15,1.8, la calidad no es la esperada,Sony
76,Hogar,4,2020-05-29 06:38:26.914549,43.1,3.3, cumple las expectativas,Colgate - palmolive
292,Accesorios,11,2020-09-22 14:32:31.629738,230.4,3.7,buena relacion calidad-precio,Ray-ban
260,Accesorios,7,2019-09-01 13:35:00.644048,458.12,3.3,me gusto,Polo
259,Deporte,11,2019-12-22 19:23:04.709962,113.5,0.1,muy malo,Nike
211,Zapatos,11,2019-07-25 08:29:31.050566,206.38,0.6,no cumple las expectativas,Camper
266,Libros,5,2020-03-11 05:40:05.473508,275.94,2.6, cumple las expectativas,Ediciones Tomodomo
73,Deporte,1,2019-09-28 15:54:44.595825,125.71,0.6,no llego el producto,Asics
500,Electronica,2,2019-08-25 20:16:29.126466,334.91,1.2,no cumple las expectativas,Apple
302,Cocina,3,2020-12-15 14:29:24.979258,307.72,2.5,el paquete llego en mal estado,Nescafe
383,Cocina,11,2019-11-15 09:39:53.497005,71.38,4.8, muy bueno!,Oscar mayer
355,Ropa,9,2020-03-25 21:38:57.605463,362.61,2.3, la calidad no es la esperada,Lacoste
435,Deporte,2,2020-11-11 08:06:24.743497,168.07,1.4,muy malo,Asics
252,Juguetes,3,2019-03-10 07:47:37.526205,420.4,1.7, la calidad no es la esperada,Lego
221,Cocina,1,2020-04-13 01:38:30.060832,328.24,2.0,no llego en tiempo,Flora
303,Libros,9,2019-12-02 20:11:47.473598,222.44,2.5, la calidad no es la esperada,Valdemar
158,Cocina,8,2019-05-09 10:36:08.448118,277.11,2.1, la calidad no es la esperada,Oscar mayer
317,Juguetes,2,2020-05-28 19:37:40.955982,251.42,2.1,el paquete llego en mal estado,Lego
353,Electronica,1,2020-01-05 12:18:55.284237,361.23,4.1,justo lo que esperaba,Sony
413,Baño,11,2020-07-06 09:09:54.649476,435.15,0.2,no cumple las expectativas,KH7
205,Juguetes,3,2020-02-03 12:29:53.846455,13.09,0.3,no llego el producto,Playmobile
312,Baño,4,2019-12-23 19:58:58.690996,350.5,1.6, la calidad no es la esperada,Cif
197,Libros,10,2020-12-26 18:46:02.459916,238.66,4.9,buena relacion calidad-precio,Valdemar
477,Zapatos,4,2020-07-27 13:12:34.755761,329.92,1.5,no cumple las expectativas,New balance
136,Hogar,1,2019-09-16 14:49:06.344434,158.64,3.3, cumple las expectativas,Vileda
232,Libros,9,2020-08-25 04:28:55.588531,40.44,0.5,no cumple las expectativas,Valdemar
212,Libros,6,2020-05-02 01:09:19.810972,303.25,2.9, cumple las expectativas,Platena Comic
270,Electronica,4,2020-02-11 09:49:00.194405,494.58,1.8,el paquete llego en mal estado,General Electric
154,Electronica,1,2020-07-03 12:26:35.959626,117.56,2.1, la calidad no es la esperada,Samsumg
226,Cocina,11,2019-12-15 12:10:00.695394,442.13,2.4,no llego en tiempo,Oscar mayer
123,Zapatos,9,2020-10-26 19:36:16.861646,302.8,1.8,el paquete llego en mal estado,Skechers
350,Ferreteria,9,2019-02-12 12:14:51.911396,130.74,3.3, cumple las expectativas,Yale
25,Baño,10,2020-04-21 03:03:53.330274,427.18,2.2,no llego en tiempo,KH7
447,Hogar,1,2019-04-17 15:19:57.243680,307.39,3.7,buena relacion calidad-precio,Vileda
167,Cocina,11,2020-01-23 03:25:36.129861,163.14,3.9,buena relacion calidad-precio,Bimbo
163,Zapatos,5,2019-10-06 15:48:17.638946,400.41,2.0,no llego en tiempo,New balance
466,Baño,4,2020-12-29 15:06:51.384348,205.76,2.4, la calidad no es la esperada,Cif
210,Deporte,11,2019-10-09 10:33:31.388932,406.11,4.8,justo lo que esperaba,Under Armour
226,Accesorios,3,2019-02-04 11:52:09.080460,178.68,1.5,muy malo,Bimba y Lola
85,Baño,11,2019-01-19 03:49:34.570316,285.39,4.7,justo lo que esperaba,KH7
83,Libros,3,2019-01-29 12:45:10.379625,129.53,1.8, la calidad no es la esperada,Valdemar
277,Baño,10,2019-12-12 01:41:14.427450,462.28,0.3,no cumple las expectativas,KH7
55,Zapatos,6,2020-11-12 17:36:43.184304,306.04,4.6,justo lo que esperaba,Camper
378,Juguetes,7,2020-07-04 23:00:11.694694,189.12,4.8,buena relacion calidad-precio,Chicco
339,Ferreteria,8,2020-04-15 17:10:07.526136,338.45,3.4,llego justo a tiempo,3M
191,Ropa,10,2019-07-28 06:17:01.577159,57.75,2.3,no llego en tiempo,Lacoste
235,Electronica,7,2020-02-09 11:16:31.283630,316.76,0.3,no cumple las expectativas,General Electric
426,Hogar,1,2019-02-19 06:49:54.199821,200.16,2.6,me gusto,Colgate - palmolive
372,Electronica,2,2020-02-25 04:15:46.796451,442.08,4.2,buena relacion calidad-precio,General Electric
102,Deporte,11,2020-02-25 20:13:55.995726,56.63,4.7,justo lo que esperaba,Adidas
175,Cocina,10,2019-05-08 22:38:49.460927,411.01,1.9,el paquete llego en mal estado,Flora
318,Zapatos,8,2019-03-05 23:56:27.658308,181.54,3.5,me gusto,Crocs
42,Zapatos,8,2020-01-27 21:48:03.981135,316.48,1.9, la calidad no es la esperada,New balance
5,Deporte,3,2019-05-31 13:44:22.935388,212.3,2.1,el paquete llego en mal estado,Adidas
184,Accesorios,4,2020-09-18 01:33:21.642390,63.57,4.5,buena relacion calidad-precio, Michael Kors
223,Hogar,6,2020-12-03 10:59:42.628769,480.94,4.4,buena relacion calidad-precio,Colgate - palmolive
285,Zapatos,1,2019-02-18 03:17:14.895139,284.09,3.0,me gusto,Camper
171,Hogar,3,2019-12-05 07:30:01.145478,204.11,2.8,me gusto,Unilever
353,Libros,2,2019-01-22 22:59:22.221713,381.97,3.2,llego justo a tiempo,Valdemar
271,Zapatos,1,2019-01-13 08:03:54.966497,93.0,3.1, cumple las expectativas,New balance
67,Deporte,2,2020-07-28 01:14:31.863214,48.41,2.3,el paquete llego en mal estado,Nike
98,Baño,8,2020-04-05 17:08:05.902633,91.12,4.2,buena relacion calidad-precio,Cristasol
43,Electronica,3,2019-12-13 18:00:57.617859,484.91,1.0,no cumple las expectativas,Apple
411,Electronica,4,2019-08-08 09:53:27.253522,394.17,0.3,muy malo,Apple
371,Electronica,3,2019-05-04 10:33:40.605178,186.55,1.7,no llego en tiempo,Sony
83,Juguetes,7,2020-06-23 18:09:07.328834,203.56,0.1,no cumple las expectativas,Chicco
386,Hogar,3,2020-07-10 17:59:35.828414,174.37,2.3, la calidad no es la esperada,Unilever
416,Baño,7,2019-12-02 06:25:27.241468,292.45,1.7,no llego en tiempo,KH7
354,Ferreteria,4,2019-07-11 05:24:25.766342,79.09,3.4,me gusto,Yale
344,Juguetes,8,2020-07-17 11:31:08.370422,298.74,0.0,no cumple las expectativas,Lego
428,Ropa,3,2020-08-19 05:35:49.690622,83.49,2.5,el paquete llego en mal estado,Levis
189,Baño,8,2020-02-07 23:49:02.684488,482.13,3.5,llego justo a tiempo,Cif
459,Baño,4,2020-09-09 16:14:02.656464,428.19,0.5,no cumple las expectativas,KH7
369,Libros,10,2019-09-27 15:41:21.616289,383.9,4.1,buena relacion calidad-precio,Platena Comic
107,Baño,7,2019-01-27 20:36:48.090370,387.0,4.6, muy bueno!,Cristasol
126,Baño,2,2019-07-05 21:26:12.039462,174.62,2.0,no llego en tiempo,KH7
62,Hogar,3,2019-07-09 18:04:34.394793,109.24,4.8,justo lo que esperaba,Colgate - palmolive
86,Ferreteria,1,2019-10-15 03:59:35.775526,467.75,4.0,buena relacion calidad-precio,Pavco
41,Baño,3,2020-03-05 10:13:53.907638,16.55,2.9,me gusto,KH7
171,Cocina,10,2020-12-19 06:14:09.543315,79.51,2.1,no llego en tiempo,Flora
185,Ropa,10,2020-01-14 18:50:30.339345,403.49,2.6, cumple las expectativas,Lacoste
419,Ropa,10,2020-05-13 08:48:07.014567,305.07,1.8, la calidad no es la esperada,Levis
353,Ropa,1,2020-04-16 04:59:02.876949,46.27,0.2,no cumple las expectativas,Roxy
